book_id,title,author,出版社,出版时间,数,价格,ISBM,评分,评论数量,user_id
3181,PRIDE,田亀 源五郎, 古川書房, 2004/11,252, JPY 1234,9.78E+12,8.6,119,32748
3182,PRIDE,田亀 源五郎, 古川書房, 2004/10,236, JPY 1234,9.78E+12,8.8,112,32923
3183,PRIDE (下巻) (爆男COMICS),田亀 源五郎, 古川書房, 2004/12, 249ページ, JPY 1200,9.78E+12,8.8,96,33065
3184,新米銀行員 九竜光司の受難,松 武, 古川書房, 2009/7/23,223, JPY 1200,9.78E+12,8.2,47,33697
3185,花粉少女2! (WANI MAGAZINE COMICS SPECIAL),小梅けいと, ワニマガジン社, 2009/12/26,None, JPY 12.60,9.78E+12,7.8,47,34688
3186,トラベル,横山 裕一, イースト?プレス, 2006/4,200, JPY 1198,9.78E+12,9,36,36099
3187,絶対安全剃刀,高野文子, 白泉社, 1982/01,198, JPY 1188,9.78E+12,0,None,36695
3188,海外マラソンRunRun旅,たかぎ なおこ, KADOKAWA/メディアファクトリー, 2014/3/31,175, JPY 1188,9.78E+12,0,None,38082
3189,ひとりぐらしも何年め?,たかぎ なおこ, KADOKAWA/メディアファクトリー, 2015/10/13,None, JPY 1188,9.78E+12,0,None,38865
3190,乙女のソーイングBOOK,None, ブティック社, 2012/3/21,96, JPY 1155,9.78E+12,0,None,40126
3191,ダンガンロンパ／ゼロ（下）,小高 和剛, 講談社, 2011/10/14,None, JPY 1155,9.78E+12,7.9,111,42404
3192,GOSICK RED,桜庭 一樹, 角川書店, 2013/12/25,None, JPY 1155,9.78E+12,7.3,14,42508
3193,ダンガンロンパ／ゼロ（上）,小高 和剛, 講談社, 2011/9/16,256, JPY 1103,9.78E+12,7.3,121,42574
3194,ダンガンロンパ霧切１,北山猛邦, 講談社, 2013/9/13,256, JPY 1103,9.78E+12,7.4,52,42810
3195,親孝行できるかな?,たかぎ なおこ, KADOKAWA/メディアファクトリー, 2015/3/13,127, JPY 1080,9.78E+12,0,None,43985
3196,オーバーロード10 謀略の統治者,丸山 くがね, KADOKAWA/エンターブレイン, 2016/5/30,465, JPY 1080,9.78E+12,0,None,44397
3197,にゃんたま,芳澤 ルミ子 (写真), 自由国民社, 2016/6/3,96, JPY 1080,9.78E+12,0,None,45269
3198,竜の学校は山の上 九井諒子作品集,九井 諒子, イースト?プレス, 2011/3/30,272, JPY 1080,9.78E+12,9.2,238,46421
3199,續 さすらいエマノン,鶴田 謙二, 徳間書店, 2013/11/30,225, JPY 1080,9.78E+12,8,10,46482
3200,10年後韓国と北朝鮮はこう変わる,鳥羽欽一郎, 第一企画出版, 1986/12,203, JPY 1058,9.78E+12,8.1,14,47411
3201,共喰い,田中慎弥, 集英社シュウエイシャ, 2012/1/27,140, JPY　1050.00,9.78E+12,7.3,15,47800
3202,植物画の世界へようこそ―ボタニカルアート入門,日本放送協会 (編さん), NHK出版, 2008/5,136, JPY 1050,9.78E+12,0,None,48559
3203,たかぎなおこのアジアで花咲け! なでしこたち2,たかぎなおこ, メディアファクトリー, 2013/6/14,119, JPY 1050,9.78E+12,0,None,48687
3204,AKIRA (Part 1),大友 克洋, 講談社, 1984/9/21,358, JPY 1050,9.78E+12,9.3,143,51460
3205,フェルト羊毛でめぐる: 小さな世界旅行,須佐沙知子, 日本ヴォーグ社, 2010/4/30,76, JPY 1050,9.78E+12,8.1,15,51480
3206,少女×少女×少女,赤月 みゅうと, ティーアイネット, 2011/8/5,240, JPY 1050,9.78E+12,7.7,14,51838
3207,ゆめにっき,日日日, PHP研究所, 2013/8/27,275, JPY 1028,9.78E+12,7.4,10,52036
3208,Blue,鱼喃キリコ\鱼喃贵理子\Nannana Kiriko, マガジンハウス, 1997/4,224, JPY 1026,9.78E+12,8.7,136,439
3209,ちくちくふわふわ羊毛フェルトの小さなアクセサリー２,池口 紗代, マガジンランド, 2011/2/26,64, JPY 1000,9.78E+12,0,None,588
3210,Ｊの総て　１,中村明日美子, 太田出版, 2004/6,164, JPY 1000,9.78E+12,9.3,1583,1169
3211,真?現代猟奇伝,氏賀 Y太, オークス, 2004/9/25,179, JPY 1000,9.78E+12,7.2,215,1952
3212,零崎曲識の人間人間,西尾 維新, 講談社, 2008/03,None, JPY 10.92,9.78E+12,9.3,195,2324
3213,零崎人識の人間関係 無桐伊織との関係 (講談社ノベルス),西尾 維新, 講談社, 2010/03/25,None, JPY 10.92,9.78E+12,9.1,111,3087
3214,Palepoli,古屋 兎丸, 太田出版,37773,175, JPY 10.50,9.78E+12,9.1,111,3739
3215,恋しくて,None, 中央公論新社, 2013/9/7,372," JPY 1,890",9.78E+12,0,None,3922
3216,大いなる眠り,レイモンド?チャンドラー, 早川書房, 2012/12,328," JPY 1,785",9.78E+12,0,None,4536
3217,人魚の眠る家,東野 圭吾, 幻冬舎, 2015/11/18,392," JPY 1,728",9.78E+12,6.9,41,5115
3218,異類婚姻譚,本谷有希子, 講談社, 2016/1/26,172," JPY 1,620",9.78E+12,0,None,5461
3219,愚物語,西尾維新, 講談社, 2015/10/6,288," JPY 1,404",9.78E+12,7.3,10,6063
3220,東京百景,又吉直樹, ワニブックス, 2013/8/26,276," JPY 1,365",9.78E+12,7.7,11,6342
3221,掟上今日子の挑戦状,西尾維新, 講談社, 2015/8/19,338," JPY 1,350",9.78E+12,0,None,6630
3222,誘,松浦 だるま, 講談社, 2014/12/15,264," JPY 1,242",9.78E+12,7.7,11,7001
3223,GOSICK BLUE,桜庭 一樹, KADOKAWA, 2014/11/28,350," JPY 1,188",9.78E+12,0,None,8167
3224,誰も僕を裁けない,早坂吝, 講談社, 2016/3/3,256, JPY  994,9.78E+12,7.6,96,8370
3225,偽×恋ボーイフレンド,山本アタル, リブレ出版, 2014/8/23,None, JPY  689,9.78E+12,7.5,29,9246
3226,有頂天家族 二代目の帰朝,森見 登美彦, 幻冬舎, 2015/2/25,469," JPY  1,836",9.78E+12,9.2,18,9731
3227,終物語　(上)　オワリモノガタリ,西尾 維新, 講談社, 2013/10/22,384," JPY  1,575",9.78E+12,8.7,127,10111
3228,ラオスにいったい何があるというんですか？,村上春樹, 文藝春秋, 2015/11/21,256," JPY  1,512",9.78E+12,0,None,10140
3229,オオカミ少女と黒王子 10,八田 鮎子, 集英社, 2014/9/25,159, JPY   432,9.78E+12,7.5,43,10246
3230,夏目友人帳 6,緑川 ゆき, 白泉社, 2008/7/5,190, JP￥390+税,9.78E+12,9.5,297,11692
3231,The function of form,Farshid Moussavi," ACTAR , Harvard Graduate School of Design", 2009/10/10,520, International 35.00 �,9.79E+12,8.3,147,11868
3232,西西卷,西西, 三聯,33756,437, HK99.0,9.79E+12,8.7,36,11927
3233,香港模式,呂大樂, 中華書局(香港)有限公司, 2015/6,None, HK98.00,9.79E+12,0,None,11945
3234,管治新界,張少強, 中華書局(香港)有限公司, 2016/6,None, HK98.00,9.79E+12,0,None,11999
3235,微喜重行,黃碧雲, 天地圖書, 2014/7,380, HK98,9.79E+12,8.7,164,12381
3236,費穆,黃愛玲, 香港電影評論學會,1998,456, HK98,9.79E+12,9.4,31,12874
3237,心願,Jeanie Leung 梁媛媛, asiaone, 2012/7,None, HK98,9.79E+12,8.3,12,12946
3238,住没有空调的房子,[日]山田浩幸, 商周出版, 2014/4/29,147, HK93,9.79E+12,0,None,13282
3239,卖乜鹑,糖果猫猫, 香港CUP出版社, 2010.07.21,118, HK92,9.79E+12,8.8,69,13794
3240,醍醐灌頂,陳岸峰, 中華書局（香港）有限公司, 2015/4,None, HK88.00,9.79E+12,0,None,13991
3241,日本流行文化與香港,吳偉明, 商務印書館(香港)有限公司, 2015/7,232, HK88.00,9.79E+12,0,None,14603
3242,愛的地下教育,彭浩翔, 茶杯雜誌出版有限公司, 2010/8,326, HK88.00,9.79E+12,8.2,1968,16569
3243,我係何式凝，今年五十五歲,何式凝, 三聯書店 （香港）, 2013/12/17,376, HK88.00,9.79E+12,8.3,191,16913
3244,我所痛愛的香港,林夕, 亮光文化, 2014/6,352, HK88.0,9.79E+12,7.8,28,17566
3245,溜走的激情：80年代香港電影,家明主编, 香港電影評論學會,40057,None, HK88,9.79E+12,7.7,23,17984
3246,永遠不能明白的經典電影,朗天, kubrick,2010,None, HK88,9.79E+12,7.7,20,18031
3247,魯迅·朱光潛·陳映真,黃繼持, OXFORD UNIVERSITY PRESS, 2002/05/01,211, HK85,9.78E+12,7.5,18,18313
3248,多重奏,周耀輝, 香港中文大學出版社, 2015/7,250, HK80.00,9.79E+12,6.9,13,18361
3249,Kylooe 3 再見微笑,門小雷, 三聯書店(香港)有限公司, 2014/6/23,144, HK78.00,9.79E+12,9.2,114,19724
3250,快樂有限,林日曦, 白卷出版社, 2014/7/3,144, HK78.0,9.79E+12,7.9,27,19942
3251,多變的孫科 歷史學家高華筆下的孫中山之子,高华, 香港中和出版有限公司, 2012/7,200, hk78,9.79E+12,8.5,20,20467
3252,房間,李智良, Kubrick/ 廿九几,2008,208, HK75,9.79E+12,8.8,221,21487
3253,香港潮語學習字卡,蘇真真, Kubrick,2008,None, HK75,9.79E+12,8.3,170,21676
3254,象是笨蛋,西西, 洪範書局有限公司,2003,244, HK73,9.79E+12,8.5,75,21733
3255,互吹不如單打,邁克, OXFORD University Press,2003,256, HK70.00,9.78E+12,7.9,171,22164
3256,歲月如歌,朱耀偉, 三聯書店(香港)有限公司, 2009/9,235, HK68.00,9.79E+12,7.6,30,22602
3257,青筋,林日曦, 白卷出版社, 2013/5/15,224, HK68.0,9.79E+12,8.3,53,23303
3258,也斯的香港,也斯, 三聯書店（香港）有限公司, 2008/1,176, HK65.00,9.79E+12,8.2,63,23576
3259,公益創業,謝家駒, 商務印書館（香港）有限公司, 2009/,138, HK65,9.79E+12,8.4,55,23612
3260,五胡战史,周显, 禾馬文化事業有限公司,1998,None, HK64,9.79E+12,8.1,18,24326
3261,你的心不是公廁,卓韻芝, 明窗出版社,2010,176, HK62,9.79E+12,8,335,24499
3262,剪紙,也斯, 牛津大學出版社,2003,162, HK60,9.78E+12,8.2,86,24834
3263,我的低能之道,馬仔, 一本堂,None,None, HK60,9.79E+12,8.5,74,25182
3264,性/別光影,游靜, 香港電影評論學會,2005,None, HK60,9.79E+12,7.9,55,25278
3265,咖啡還未喝完,陳智德, 現代詩研讀社、文星文化教育協會,2005,262, HK60,9.79E+12,8.2,22,27499
3266,香港華人家族企業個案研究,黃紹倫, 明报出版社有限公司, 2004/06,None, HK59,9.79E+12,0,None,27934
3267,後殖民同志,周華山, 香港同志研究社, 1997/6月初版,422, HK59,9.79E+12,8,16,28767
3268,蘋果的中文是什麼？,卓韻芝, 明窗出版社,2008,None, HK58.00,9.79E+12,7.9,320,29703
3269,愛是永恆 (當所愛是你?!?),卓韻芝, 明窗出版社,2010, 平裝, HK58.00,9.79E+12,8,234,30681
3270,是有點狡猾,卓韻芝, 明窗出版社,2007, 未知, HK58,9.79E+12,7.9,293,30794
3271,絕頂愛情,倪震, 天地圖書,38553,272, HK55.00,9.79E+12,8.1,317,32305
3272,進攻女生宿舍,彭浩翔, 台灣大塊, 1999/,188, HK49.00,9.79E+12,8.1,86,32635
3273,似是故人来,林夕, 明窗出版社,38899,210, HK49,9.79E+12,7.8,339,32748
3274,講演日本映畫,湯禎兆, 百老匯電影中心,2003,100, HK48,9.79E+12,8,27,32918
3275,綺惑,亦舒, 天地圖書有限公司,2003,288, HK45,9.79E+12,7,182,32923
3276,另一宇宙來的人,冠玄, 明窗出版社,1994,None, HK40,9.79E+12,7.8,59,33065
3277,鸦天狗/四神风云录,寺沢武一, 傳信文化,1991,317, HK38,9.79E+12,6.6,22,33716
3278,研读版圣经新译本,三一神, 环球圣经公会, 2008/12/1,2222, HK360.00,9.79E+12,9.6,46,33890
3279,烙印戰士 21,三浦建太郎, 天下出版, 2001/8/1,236, HK35,9.79E+12,9.2,107,37834
3280,孫文革命,黃宇和, 中華書局(香港)有限公司, 2015/1,None, HK238.00,9.79E+12,0,None,42404
3281,字體設計100+1,靳埭強, 經濟日報出版社, 2016/6,356, HK228.00,9.79E+12,0,None,42574
3282,民國政府的西藏專使（1912–1949）,朱麗雙, 香港中文大學出版社, 2016/6,400, HK190.00,9.79E+12,0,None,42810
3283,美国爵士乐全攻略,John F. Szwed, 左耳文化, 2007.5.15,372, HK183（550台币）,9.79E+12,8.7,34,43622
3284,白雪公主,由贵香织里, 少年书社,2004,None, HK18.8,9.78E+12,8.6,1756,44397
3285,狂草集,楊學德, hulahoop,2008,None, HK165,9.79E+12,8.9,93,45493
3286,墨痕深處,王德威, 牛津大學出版社,2008,696, HK138.00,9.78E+12,8.3,25,45554
3287,佛教、暴力與民族主義,學愚, 香港中文大学出版社, 2011/1,430, HK130,9.79E+12,6.8,15,46482
3288,中國與民主,余英時, 天窗出版社, 2015/5/21,192, HK118.00,9.79E+12,0,None,47411
3289,麦芒上的圣言,吴飞, 道风书社,2001,400, HK110.00,9.79E+12,8.7,74,47730
3290,當代政治學十講,閻小駿, 香港中文大學出版社, 2016/5,296, HK110.00,9.79E+12,7.5,14,47800
3291,难得本色任天然,孔丹, 中港传媒出版社有限公司, 2013/6,297, HK110,9.79E+12,7.9,40,48482
3292,摩西五經,摩西, 牛津出版社,2006,397, HK108.00,9.78E+12,9.1,291,48559
3293,電影現場之旅（港岛篇）,奇夫, 三联书店,2009,296,88,9.79E+12,8.4,40,48687
3294,何藩 昨日香港,何藩, MODERNBOOK EDITIONS, 2012/9,109,690,9.78E+12,8.9,39,49288
3295,低胸裙戰爭,卓韻芝, 明窗,2008,None,58,9.79E+12,7.9,275,49289
3296,攣生,亦舒, 天地圖書,38454,276,55,9.79E+12,7,218,49295
3297,不可能再遇上·Anita梅豔芳,None, 知出版, 2009/2/21,None,55,9.79E+12,7.8,12,49297
3298,寂寞的心俱樂部,亦舒, 天地图书,1999,None,55,9.79E+12,7.2,176,50096
3299,不易居,亦舒, 天地图书, 1995/01,276,50,9.79E+12,7.3,1612,50101
3300,一千零一妙方,亦舒, 天地图书, 1995/01,None,49,9.79E+12,7.4,1098,50104
3301,寄生獸 (完全版) (Vol. 8),岩明均, 天下出版（國際）有限公司,38720,259,48,9.79E+12,9.2,1099,50133
3302,寫在人生邊上/人·獸·鬼,錢鍾書, 天地圖書,2000,227,45,9.79E+12,8.7,84,51166
3303,爱丽丝学园vol 01,樋口橘, 东立, 2003/11/15,None,28,9.79E+12,8.5,989,51460
3304,天空之鏡,黎堅惠, 三聯書店(香港), 2011/2,279,170,9.79E+12,8.3,352,51480
3305,五湖四海家常菜——華北東南亞及東歐地區,麥圓本著／Stella So繪,None, 2011/1,None,128,9.79E+12,8.4,36,51838
3306,蔡瀾家族,蔡亮、 蔡瀾、 蔡萱, 天地圖書有限公司, 2013/2/1,402,108,9.79E+12,7.1,14,53245
3307,毒誓,倪匡, 明窗出版社, 1998/9,244,48,9.79E+12,7.1,241,53292
3308,在兩大傳統的陰影下,黃燦然, 天地圖書有限公司, 2005/8月初版,238, H.K.55.00,9.79E+12,9,41,173
3309,苏菲有门：归真总义里的秘密,马在渊, 槐风书社, 2016/7/4,367, H.K.$98,9.78E+12,0,None,368
3310,只是比較喜歡寫,亦舒, 天地圖書,2003,240, H.K.$55.00,9.79E+12,7.2,60,1136
3311,胡兰成全集·甲辑·政论卷,胡兰成, 槐風書社, 2016/3/14,1042, H.K.$1000.00,9.78E+12,7.9,17,2665
3312,We Go to the Gallery,[英] Miriam Elia, Dung Beetle Ltd., 2015/9,46, GBP8.99,9.78E+12,9.7,34,3087
3313,Harry Potter Page to Screen,Bob McCabe, Amazon Publishing, 2012/12/4,531, GBP10.99,9.78E+12,0,None,3662
3314,Araki,"Sans, Jerome", TASCHEN UK,2007,540, GBP$39.99,9.78E+12,8.9,234,4821
3315,Helmut Newton: Sumo,Helmut Newton, TASCHEN America Llc, 2009/9/21,480, GBP 99.99,9.78E+12,9.4,66,7563
3316,Hieronymus Bosch,Stefan Fischer, Taschen, 2013/12/20,306, GBP 99.99,9.78E+12,10,25,7979
3317,No Man's Land,Harold Pinter, Faber and Faber, 2001/11/19,96, GBP 9.99,9.78E+12,0,None,8060
3318,The Elephant Vanishes,Haruki Murakami, Vintage, 2001/2/8,336, GBP 9.99,9.78E+12,8.4,69,8669
3319,Painting and Experience in Fifteenth-Century Italy,Michael Baxandall, Oxford Paperbacks, 1988/5/19,192, GBP 9.99,9.78E+12,9.3,63,11927
3320,Musicophilia,Oliver Sacks, Knopf Publishing Group, 2007/10/16,400, GBP 9.99,9.78E+12,8.2,55,13163
3321,4.48 Psychosis,Sarah Kane, Bloomsbury Methuen Drama, 2000/7/13,48, GBP 9.99,9.78E+12,8.7,48,13282
3322,If This Is a Man / The Truce,Primo Levi, Abacus, 1988/1,400, GBP 9.99,9.78E+12,8.9,23,13580
3323,Blasted,Sarah Kane, Bloomsbury Methuen Drama, 2001/3/29,64, GBP 9.99,9.78E+12,9,20,16403
3324,"A Storm of Swords, Part 2",George R. R. Martin, Harper Voyager, 2011/9/1,656, GBP 9.99,9.78E+12,9.4,20,17405
3325,J. S. Mill,John Stuart Mill, Cambridge University Press, 1989/8/25,328, GBP 9.99,9.78E+12,9.3,19,17832
3326,The Charioteer,Mary Renault, Vintage, 2003/10/11,347, GBP 9.99,9.78E+12,8,17,18199
3327,Wild Flowers by Colour,Marjorie Blamey, A & C Black Publishers Ltd, 2005/05/01,208, GBP 9.99,9.78E+12,8.8,16,18957
3328,Animal Farm,George Orwell, Penguin Classics, 2000/06/29,None, GBP 9.78,9.78E+12,9,32,19191
3329,A Supposedly Fun Thing I'll Never Do Again,David Foster Wallace, Back Bay Books, 1998/2/2,368, GBP 9.07,9.78E+12,9.4,28,19668
3330,The Book Thief,"Zusak, Markus", Black Swan, 2014/1/30,560, GBP 9.03,9.78E+12,0,None,19724
3331,Algorithms + Data Structures = Programs,Niklaus Wirth, Prentice Hall, 1975/11/11,366, GBP 84.95,9.78E+12,0,None,19942
3332,Last and First Men,Olaf Stapledon, Gollancz, 1999/6/10,336, GBP 8.99,9.78E+12,0,None,20363
3333,Alan Turing,Andrew Hodges, Vintage, 2014/11/13,768, GBP 8.99,9.78E+12,0,None,20467
3334,Pygmalion,George Bernard Shaw, Penguin Classics, 2003/02/04,144, GBP 8.99,9.78E+12,8.8,148,21228
3335,Dance Dance Dance,Haruki Murakami, Vintage, 2002/2/7,393, GBP 8.99,9.78E+12,8.4,143,22313
3336,Do No Harm,Henry Marsh, Phoenix, 2014/10/9,288, GBP 8.99,9.78E+12,8.6,26,22368
3337,The Plague,Albert Camus, Penguin Classic, 2002/12,256, GBP 7.99,9.78E+12,0,None,22602
3338,"Blind Willow, Sleeping Woman",Haruki Murakami, Vintage, 2007/07/05,448, GBP 7.99,9.78E+12,0,None,23612
3339,The Return of the King,J. R. R. Tolkien, HarperCollins, 1999/6,624, GBP 7.99,9.78E+12,9.5,236,24567
3340,The Hobbit: An Unexpected Journey - Annual 2013,None, HarperCollinsChildren'sBooks, 2012/8/30,64, GBP 7.99,9.78E+12,8.8,65,25030
3341,The Hidden Dimension,Edward T. Hall, Anchor, 1988/7/1,240, GBP 7.99,9.78E+12,9,39,26097
3342,"Howl, Kaddish and Other Poems",Allen Ginsberg, Penguin Classics, 2009/2,128, GBP 7.99,9.78E+12,9.3,37,26097
3343,We Can Remember It For You Wholesale,Philip K. Dick, Gollancz, 2000/5/11,395, GBP 7.99,9.78E+12,7.3,10,26146
3344,Alice in Bed,Susan Sontag, Farrar Straus Giroux, 1993/06,124, GBP 7.89,9.78E+12,8.8,21,26800
3345,Death in Venice,Thomas Mann, Penguin Books Australia, 1999/05/01,384, GBP 7.57,9.78E+12,8.7,17,27027
3346,The Waste Land,T. S. Eliot, W. W. Norton & Co., 2000/12/28,320, GBP 7.10,9.78E+12,9.3,127,27267
3347,Letter from an Unknown Woman,Stefan Zweig, Pushkin Press, 1998/7/31,160, GBP 7.00,9.78E+12,8.8,151,27585
3348,A Game of Thrones,George R. R. Martin, Harper Voyager, 2012/7/12,5232, GBP 60.00,9.78E+12,9.7,29,27612
3349,A Daughter's a Daughter,"Agatha, writing as Mary Westmacott Christie", HarperCollins, 1997/5,304, GBP 6.99,9.78E+12,0,None,28767
3350,Harry Potter and the Chamber of Secrets,J.K. Rowling, Bloomsbury Childrens, 2014/9/1,384, GBP 6.99,9.78E+12,0,None,28803
3351,"PS, I Love You",Cecelia Ahern, Harper, 2007/11/05,512, GBP 6.99,9.78E+12,8.3,474,29353
3352,Suede,David Barnett, Andre Deutsch, 2004/08/16,336, GBP 6.99,9.78E+12,9.3,149,29732
3353,The Lord of the Rings,J.R.R. Tolkien, Collins, 2001/09/03,725, GBP 6.99,9.78E+12,8.4,14,30313
3354,Black Coffee,Agatha Christie, HarperCollins Publishers Ltd,2002,224, GBP 6.99,9.78E+12,6.9,12,30601
3355,Harry Potter and the Prisoner of Azkaban,J.K. Rowling, Bloomsbury Childrens, 2014/9/1,480, GBP 6.99,9.78E+12,8.1,11,30681
3356,God of the Atoms,Francies P. Xavier, Motilal UK Books of India,2006,None, GBP 6.50,9.79E+12,9.1,98,30833
3357,The Foucault Reader,Michel Foucault, Pantheon, 1984/11/12,400, GBP 6.30,9.78E+12,8.5,37,31198
3358,The Hobbit/The Lord of the Rings,J. R. R. Tolkien, Harpercollins, 2013/10/24,None, GBP 59.99,9.78E+12,0,None,31305
3359,The Complete Harry Potter Collection,J. K. Rowling, Bloomsbury Publishing PLC, 2008/10/6,320, GBP 59.99,9.78E+12,9.2,57,32055
3360,Antonio Lopez Garcia,Antonio Lopez Garcia, Distributed Art Publishers, 2010/10/31,200, GBP 56.95,9.78E+12,9.3,64,32490
3361,"The Book Worlds of East Asia and Europe, 1450-1850",Joseph P. McDermott, Hong Kong University Press, 2016/3/29,364, GBP 55.00,9.79E+12,0,None,32576
3362,Nadav Kander,Jean Paul Tchary, Hatje Cantz, 2010/11/30,188, GBP 55.00,9.78E+12,9.2,45,32918
3363,Mastering the Art of French Cooking,Julia Child, Knopf, 2009/12,784, GBP 54.59,9.78E+12,9.4,113,32923
3364,Marketing Communications,Chris Fill, Financial Times/ Prentice Hall, 2009/2/6,1000, GBP 52.99,9.78E+12,0,None,33065
3365,Of Mice and Men,John Steinbeck, Penguin Books,1937,107, GBP 5.99,9.78E+12,8.5,766,33119
3366,Lost and Found,Oliver Jeffers, HarperCollins Children's Books, 2006/05/02,32, GBP 5.99,9.78E+12,9.5,240,33357
3367,"It's Not How Good You Are, Its How Good You Want to Be",Paul Arden, Phaidon Press, 2003/5/31,128, GBP 5.95,9.78E+12,8.4,247,33716
3368,Liang Ch'i-ch'ao and Modern Chinese Liberalism,Philip C. Huang, University of Washington Press,1972,200, GBP 5.70,9.78E+12,0,None,35259
3369,How To Win Friends And Influence People,Dale Carnegie, Simon & Schuster (New York), 1982/9/1,276, GBP 5.50,9.78E+12,8.6,460,36240
3370,The AB Guide to Music Theory Vol 1,Eric Taylor, Associated Board of the Royal School of Music, 1989/01/01,103, GBP 5.50,9.78E+12,7.9,12,36695
3371,The Photobook,Gerry Badger, Phaidon Press, 2004/11/19,320, GBP 49.95,9.78E+12,8,11,37035
3372,2kilo of KesselsKramer,Kesselskramer, PIE Books, 2005/7/1,880, GBP 47.00,9.78E+12,0,None,37041
3373,Tim Walker,Robin Muir, ABRAMS, 2012/11,256, GBP 46.85,9.78E+12,9.6,67,37153
3374,Questions of Perception,Steven Holl, William K Stout Pub, 2007/2,155, GBP 46.00,9.78E+12,8.8,28,38687
3375,Gregory Crewdson,Martin Hochleitner, Hatje Cantz Publishers, 2005/11/15,242, GBP 45.00,9.78E+12,9.3,48,39032
3376,My Buddy. World War II Laid Bare,-, Benedikt Taschen Verlag, 2014/4/25,320, GBP 44.99,9.78E+12,0,None,39618
3377,Photographers A-Z,Hans Michael Koetzle, TASCHEN Gmbh, 2011/3/15,444, GBP 44.99,9.78E+12,9.3,18,39933
3378,Empire of Emptiness,Patricia Ann Berger, University of Hawaii Press, 2003/1/31,266, GBP 44.50,9.78E+12,0,None,40167
3379,図解アトリエ?ワン,アトリエ?ワン, Toto, 2007/02/02,156, GBP 43.95,9.78E+12,9.4,303,41062
3380,City of Darkness,Ian Lambot, Watermark, 1993/10,216, GBP 42.50,9.78E+12,9.3,123,41282
3381,Haskell,Simon Thompson, Addison-Wesley, 1999/3/16,528, GBP 40.99,9.78E+12,8.2,30,41744
3382,When Silk Was Gold,James C. Y. Watt, Yale University Press, 2000/6/26,248, GBP 40.00,9.78E+12,0,None,42404
3383,A New Kind of Science,Stephen Wolfram, Wolfram Media Inc, 2002/5,1197, GBP 40.00,9.78E+12,8.3,78,43039
3384,Handcrafted CSS,Dan Cederholm, New Riders, 2009/8/10,240, GBP 39.99,9.78E+12,0,None,43602
3385,A Song of Ice and Fire - A Game of Thrones,George R. R. Martin, Harper Voyager, 2011/7/12,3936, GBP 39.99,9.78E+12,9.6,158,44397
3386,Steve McCurry,Steve McCurry, Phaidon, 2012/10/29,272, GBP 39.95,9.78E+12,9.6,45,45498
3387,C# 5.0 in a Nutshell,Joseph Albahari, O'Reilly Media, 2012/6/26,1064, GBP 38.50,9.78E+12,9.2,25,46479
3388,Processing,Casey Reas, MIT Press, 2007/9/28,736, GBP 35.95,9.78E+12,8.9,172,47746
3389,Wang Shu,Wang Shu, Lars Müller, 2012/9/30,128, GBP 35.00,9.78E+12,9,68,48297
3390,Ryan McGinley,John Kelsey, Rizzoli, 2012/5/15,240, GBP 35.00,9.78E+12,9,57,48389
3391,The Big Book of Breasts,Dian Hanson, Taschen, 2006/09/01,420, GBP 34.99,9.78E+12,7.6,50,49288
3392,The Big Book of Legs,Dian Hanson, TASCHEN America Llc, 2009/05/07,388, GBP 34.99,9.78E+12,8.8,31,49289
3393,Junya Ishigami - Another Scale Of Architecture,石上純也, Seigensha Art Publishing, 2010/12/27,296, GBP 33.95,9.78E+12,8.9,178,49295
3394,The Monocle Guide to Good Business,Monocle, Die Gestalten Verlag, 2014/9/15,304, GBP 33.37,9.78E+12,7.7,15,49297
3395,Communitarianism and Individualism,"Avineri, Shlomo (EDT)/ De-Shalit, Avner (EDT)", OUP Oxford, 1992/2/20,244, GBP 31.99,9.78E+12,0,None,49514
3396,Designing Interactions,Bill Moggridge, MIT Press, 2006/11/24,766, GBP 30.95,9.78E+12,8.8,479,49830
3397,The Complete Pelican Shakespeare (Pelican Shakespeare),William Shakespeare, Penguin Classics, 2002/10/01,1520, GBP 30.00,9.78E+12,0,None,50101
3398,Envisioning Information,Edward R. Tufte, Graphics Pr, 1990/12/31,126, GBP 30.00,9.78E+12,9,163,50102
3399,The Natural History Book,DK, DK Publishing (Dorling Kindersley), 2010/10/1,648, GBP 30.00,9.78E+12,9.7,148,50104
3400,The Age of Insight,Eric R. Kandel, Random House, 2012/3/27,656, GBP 30.00,9.78E+12,8.6,39,50133
3401,Viviane Sassen,Moses Isegawa, Prestel, 2011/10/1,104, GBP 30.00,9.78E+12,8.1,16,50593
3402,Invasion Prague 68,Josef Koudelka, Thames & Hudson Ltd, 2008/05/12,296, GBP 29.95,9.78E+12,9.5,69,51166
3403,"30,000 Years of Art",Editors of Phaidon, Phaidon Press, 2007/10/01,1072, GBP 29.95,9.78E+12,9,22,51452
3404,A Practical Guide to Information Architecture,Donna Spencer, Five Simple Steps LLP, 2010/6/8,308, GBP 29.00,9.78E+12,0,None,52036
3405,A Practical Guide to Information Architecture,Donna Spencer, Five Simple Steps LLP, 2010/6/8,308, GBP 29.00,9.78E+12,0,None,52469
3406,Inner Planets,Liz Greene, Red Wheel/Weiser, 1993/01/01,352, GBP 28.00,9.78E+12,8,12,52583
3407,HTML5 Games Development by Example,Makzan, PACKT PUBLISHING, 2011/8/25,352, GBP 27.99,9.78E+12,0,None,52740
